slug,region_name,year,month,period,split,dengue_cases,dengue_deaths,incidence_per100k,mean_temp_C,rainfall_mm,humidity_pct,hot_days,population,pop_density_km2,urban_pct,poverty_fam_pct,oni,oni_lag3,rainfall_lag1,rainfall_anomaly_mm,humidity_lag1,temp_lag3,cases_lag1,cases_lag12,ovitrap_pct,ovitrap_lag1,is_demo_fixture
R5,Region V (Bicol Region),2020,9,2020-09,diagnostic_excluded,3063,14,50.36,27.06,459.2,85.1,0,6082165,335.76,23.8,20.02,-0.9,-0.3,394.9,152.3,85.8,28.05,2027,3659,29.9,35.9,1
R5,Region V (Bicol Region),2020,10,2020-10,diagnostic_excluded,2215,10,36.42,27.45,243.2,83.2,0,6082165,335.76,23.8,20.02,-1.2,-0.4,459.2,-83.4,85.1,27.59,3063,1749,33.3,29.9,1
R5,Region V (Bicol Region),2020,11,2020-11,diagnostic_excluded,763,5,12.54,26.65,262.1,86.9,0,6082165,335.76,23.8,20.02,-1.3,-0.6,243.2,31.6,83.2,27.55,2215,967,23.8,33.3,1
R5,Region V (Bicol Region),2020,12,2020-12,diagnostic_excluded,556,2,9.14,26.85,273.2,84.7,0,6082165,335.76,23.8,20.02,-1.2,-0.9,262.1,-79.6,86.9,27.06,763,608,18.3,23.8,1
R6,Region VI (Western Visayas),2016,1,2016-01,train,1303,8,17.1,26.34,231.5,84.2,0,7620051,366.73,38.88,16.29,2,2.1,900,31.2,98.4,27.84,744,393,42,32.4,1
R6,Region VI (Western Visayas),2016,2,2016-02,train,697,2,9.15,26.27,273.3,84.7,0,7620051,366.73,38.88,16.29,1.9,2.2,231.5,147.6,84.2,27.19,1303,549,20.5,42,1
R6,Region VI (Western Visayas),2016,3,2016-03,train,415,5,5.45,27.85,202,82.5,0,7620051,366.73,38.88,16.29,1.6,2.3,273.3,111.7,84.7,27.11,697,374,21.2,20.5,1
R6,Region VI (Western Visayas),2016,4,2016-04,train,240,0,3.15,29.13,100,77.1,2,7620051,366.73,38.88,16.29,1.1,2,202,18.3,82.5,26.34,415,376,24.7,21.2,1
R6,Region VI (Western Visayas),2016,5,2016-05,train,550,2,7.22,28.93,216.5,81.2,1,7620051,366.73,38.88,16.29,0.6,1.9,100,-10.7,77.1,26.27,240,528,20.7,24.7,1
R6,Region VI (Western Visayas),2016,6,2016-06,train,1157,0,15.18,27.07,459.2,86.7,1,7620051,366.73,38.88,16.29,0.1,1.6,216.5,144.7,81.2,27.85,550,1020,25.7,20.7,1
R6,Region VI (Western Visayas),2016,7,2016-07,train,1869,6,24.53,26.78,616.2,90.1,0,7620051,366.73,38.88,16.29,-0.2,1.1,459.2,252.1,86.7,29.13,1157,3463,36.1,25.7,1
R6,Region VI (Western Visayas),2016,8,2016-08,train,1850,6,24.28,27.31,436.3,87.4,0,7620051,366.73,38.88,16.29,-0.4,0.6,616.2,112.4,90.1,28.93,1869,3608,38.8,36.1,1
R6,Region VI (Western Visayas),2016,9,2016-09,train,1992,9,26.14,26.99,521.1,88.4,0,7620051,366.73,38.88,16.29,-0.5,0.1,436.3,175.3,87.4,27.07,1850,3530,34.5,38.8,1
R6,Region VI (Western Visayas),2016,10,2016-10,train,1958,6,25.7,27.13,172.6,84.2,0,7620051,366.73,38.88,16.29,-0.6,-0.2,521.1,-186.8,88.4,26.78,1992,1548,29.5,34.5,1
R6,Region VI (Western Visayas),2016,11,2016-11,train,1566,8,20.55,26.72,186.8,85.8,0,7620051,366.73,38.88,16.29,-0.6,-0.4,172.6,-60.3,84.2,27.31,1958,2608,19.7,29.5,1
R6,Region VI (Western Visayas),2016,12,2016-12,train,906,5,11.89,26.13,305.8,88,1,7620051,366.73,38.88,16.29,-0.6,-0.5,186.8,10.1,85.8,26.99,1566,744,22.8,19.7,1
R6,Region VI (Western Visayas),2017,1,2017-01,train,848,1,11.01,26.04,207.2,82.5,0,7703719,370.76,39.7,14.1,-0.4,-0.6,305.8,7,88,27.13,906,1303,27.9,22.8,1
R6,Region VI (Western Visayas),2017,2,2017-02,train,778,3,10.1,26.23,110,81,0,7703719,370.76,39.7,14.1,-0.4,-0.6,207.2,-15.7,82.5,26.72,848,697,27.3,27.9,1
R6,Region VI (Western Visayas),2017,3,2017-03,train,486,2,6.31,26.78,41.6,78.3,0,7703719,370.76,39.7,14.1,-0.2,-0.6,110,-48.7,81,26.13,778,415,16.9,27.3,1
R6,Region VI (Western Visayas),2017,4,2017-04,train,447,4,5.8,27.93,28.9,75.1,1,7703719,370.76,39.7,14.1,0,-0.4,41.6,-52.8,78.3,26.04,486,240,13.1,16.9,1
R6,Region VI (Western Visayas),2017,5,2017-05,train,435,1,5.65,28.09,194.3,81.7,0,7703719,370.76,39.7,14.1,0.1,-0.4,28.9,-33,75.1,26.23,447,550,9,13.1,1
R6,Region VI (Western Visayas),2017,6,2017-06,train,221,1,2.87,27.94,305.9,85.2,0,7703719,370.76,39.7,14.1,0.1,-0.2,194.3,-8.6,81.7,26.78,435,1157,24.3,9,1
R6,Region VI (Western Visayas),2017,7,2017-07,train,1486,2,19.29,27.3,900,97.3,0,7703719,370.76,39.7,14.1,0,0,305.9,535.9,85.2,27.93,221,1869,26.6,24.3,1
R6,Region VI (Western Visayas),2017,8,2017-08,train,3631,13,47.13,26.63,154.6,81.7,0,7703719,370.76,39.7,14.1,-0.2,0.1,900,-169.3,97.3,28.09,1486,1850,42,26.6,1
R6,Region VI (Western Visayas),2017,9,2017-09,train,2238,6,29.05,26.59,395.4,84.8,0,7703719,370.76,39.7,14.1,-0.5,0.1,154.6,49.6,81.7,27.94,3631,1992,18.1,42,1
R6,Region VI (Western Visayas),2017,10,2017-10,train,561,4,7.28,26.61,239.7,83.4,0,7703719,370.76,39.7,14.1,-0.7,0,395.4,-119.7,84.8,27.3,2238,1958,29.5,18.1,1
R6,Region VI (Western Visayas),2017,11,2017-11,train,961,3,12.47,26.75,485.5,90.6,0,7703719,370.76,39.7,14.1,-0.8,-0.2,239.7,238.4,83.4,26.63,561,1566,20.7,29.5,1
R6,Region VI (Western Visayas),2017,12,2017-12,train,1245,1,16.16,26.18,283.8,85.5,0,7703719,370.76,39.7,14.1,-0.9,-0.5,485.5,-11.8,90.6,26.59,961,906,37.3,20.7,1
R6,Region VI (Western Visayas),2018,1,2018-01,train,725,2,9.31,25.36,116.8,82.2,0,7787387,374.78,40.52,11.92,-0.9,-0.7,283.8,-83.4,85.5,26.61,1245,848,31.2,37.3,1
R6,Region VI (Western Visayas),2018,2,2018-02,train,317,2,4.07,26.05,125.5,80.6,0,7787387,374.78,40.52,11.92,-0.8,-0.8,116.8,-0.2,82.2,26.75,725,778,16.5,31.2,1
R6,Region VI (Western Visayas),2018,3,2018-03,train,277,0,3.56,26.86,54.5,76.2,0,7787387,374.78,40.52,11.92,-0.6,-0.9,125.5,-35.8,80.6,26.18,317,486,20.1,16.5,1
R6,Region VI (Western Visayas),2018,4,2018-04,train,210,2,2.7,27.95,53.2,78.5,0,7787387,374.78,40.52,11.92,-0.4,-0.9,54.5,-28.5,76.2,25.36,277,447,17.6,20.1,1
R6,Region VI (Western Visayas),2018,5,2018-05,train,419,1,5.38,28.15,310.9,82.6,0,7787387,374.78,40.52,11.92,-0.2,-0.8,53.2,83.6,78.5,26.05,210,435,18.9,17.6,1
R6,Region VI (Western Visayas),2018,6,2018-06,train,725,1,9.31,26.84,152.4,81,0,7787387,374.78,40.52,11.92,0,-0.6,310.9,-162.1,82.6,26.86,419,221,24.7,18.9,1
R6,Region VI (Western Visayas),2018,7,2018-07,train,889,3,11.42,27.46,389.3,87.1,0,7787387,374.78,40.52,11.92,0.2,-0.4,152.4,25.2,81,27.95,725,1486,20.3,24.7,1
R6,Region VI (Western Visayas),2018,8,2018-08,train,760,3,9.76,27.2,421.1,86,0,7787387,374.78,40.52,11.92,0.3,-0.2,389.3,97.2,87.1,28.15,889,3631,30.9,20.3,1
R6,Region VI (Western Visayas),2018,9,2018-09,train,1779,8,22.84,26.89,107.9,83.1,0,7787387,374.78,40.52,11.92,0.5,0,421.1,-237.9,86,26.84,760,2238,28.3,30.9,1
R6,Region VI (Western Visayas),2018,10,2018-10,train,876,0,11.25,27.58,322.9,87.3,0,7787387,374.78,40.52,11.92,0.7,0.2,107.9,-36.5,83.1,27.46,1779,561,12.5,28.3,1
R6,Region VI (Western Visayas),2018,11,2018-11,train,538,2,6.91,27.03,202.8,85.8,0,7787387,374.78,40.52,11.92,0.8,0.3,322.9,-44.3,87.3,27.2,876,961,21.5,12.5,1
R6,Region VI (Western Visayas),2018,12,2018-12,train,493,7,6.33,27.36,172.5,83.1,0,7787387,374.78,40.52,11.92,0.8,0.5,202.8,-123.2,85.8,26.89,538,1245,25.2,21.5,1
R6,Region VI (Western Visayas),2019,1,2019-01,test,534,6,6.78,26.12,133.9,82.9,1,7871055,378.81,41.34,11.92,0.7,0.7,172.5,-66.4,83.1,27.58,493,725,21.8,25.2,1
R6,Region VI (Western Visayas),2019,2,2019-02,test,247,3,3.14,26.39,187.6,82.7,0,7871055,378.81,41.34,11.92,0.7,0.8,133.9,62,82.9,27.03,534,317,20.7,21.8,1
R6,Region VI (Western Visayas),2019,3,2019-03,test,447,2,5.68,26.64,140.2,79.5,0,7871055,378.81,41.34,11.92,0.7,0.8,187.6,49.9,82.7,27.36,247,277,20.6,20.7,1
R6,Region VI (Western Visayas),2019,4,2019-04,test,526,5,6.68,28.58,58.7,74.3,1,7871055,378.81,41.34,11.92,0.7,0.7,140.2,-23,79.5,26.12,447,210,19.1,20.6,1
R6,Region VI (Western Visayas),2019,5,2019-05,test,679,2,8.63,28.49,211.4,82.9,0,7871055,378.81,41.34,11.92,0.6,0.7,58.7,-15.9,74.3,26.39,526,419,17.1,19.1,1
R6,Region VI (Western Visayas),2019,6,2019-06,test,1641,11,20.85,27.96,372.1,85.5,0,7871055,378.81,41.34,11.92,0.5,0.7,211.4,57.6,82.9,26.64,679,725,19.3,17.1,1
R6,Region VI (Western Visayas),2019,7,2019-07,test,2292,16,29.12,26.52,277.4,85.4,0,7871055,378.81,41.34,11.92,0.3,0.7,372.1,-86.7,85.5,28.58,1641,889,26.4,19.3,1
R6,Region VI (Western Visayas),2019,8,2019-08,test,3908,12,49.65,26.88,461.5,90,0,7871055,378.81,41.34,11.92,0.2,0.6,277.4,137.6,85.4,28.49,2292,760,29.6,26.4,1
R6,Region VI (Western Visayas),2019,9,2019-09,test,3960,13,50.31,27.18,418.5,86.9,0,7871055,378.81,41.34,11.92,0.2,0.5,461.5,72.6,90,27.96,3908,1779,31.3,29.6,1
R6,Region VI (Western Visayas),2019,10,2019-10,test,4272,22,54.27,26.34,900,96,0,7871055,378.81,41.34,11.92,0.3,0.3,418.5,540.6,86.9,26.52,3960,876,32.2,31.3,1
R6,Region VI (Western Visayas),2019,11,2019-11,test,2173,2,27.61,26.67,231.9,86.1,0,7871055,378.81,41.34,11.92,0.5,0.2,900,-15.2,96,26.88,4272,538,42,32.2,1
R6,Region VI (Western Visayas),2019,12,2019-12,test,2605,10,33.1,27.12,219.2,84.3,0,7871055,378.81,41.34,11.92,0.5,0.2,231.9,-76.5,86.1,27.18,2173,493,18.7,42,1
R6,Region VI (Western Visayas),2020,1,2020-01,diagnostic_excluded,511,4,6.42,26.49,219.2,84.7,0,7954723,382.84,42.15,11.92,0.5,0.3,219.2,18.9,84.3,26.34,2605,534,26.8,18.7,1
R6,Region VI (Western Visayas),2020,2,2020-02,diagnostic_excluded,346,1,4.35,26.29,108.1,79.5,0,7954723,382.84,42.15,11.92,0.5,0.5,219.2,-17.6,84.7,26.67,511,247,25.1,26.8,1
R6,Region VI (Western Visayas),2020,3,2020-03,diagnostic_excluded,285,1,3.58,27.18,73.2,76,1,7954723,382.84,42.15,11.92,0.4,0.5,108.1,-17.1,79.5,27.12,346,447,15.8,25.1,1
R6,Region VI (Western Visayas),2020,4,2020-04,diagnostic_excluded,146,0,1.84,27.82,60.4,73.8,0,7954723,382.84,42.15,11.92,0.2,0.5,73.2,-21.3,76,26.49,285,526,20.4,15.8,1
R6,Region VI (Western Visayas),2020,5,2020-05,diagnostic_excluded,183,0,2.3,29.36,152.9,80.9,2,7954723,382.84,42.15,11.92,0,0.5,60.4,-74.3,73.8,26.29,146,679,18.9,20.4,1
R6,Region VI (Western Visayas),2020,6,2020-06,diagnostic_excluded,435,3,5.47,27.42,271.7,84.5,0,7954723,382.84,42.15,11.92,-0.3,0.4,152.9,-42.8,80.9,27.18,183,1641,21.2,18.9,1
R6,Region VI (Western Visayas),2020,7,2020-07,diagnostic_excluded,1449,2,18.22,26.35,264.4,84.4,0,7954723,382.84,42.15,11.92,-0.4,0.2,271.7,-99.7,84.5,27.82,435,2292,19.7,21.2,1
R6,Region VI (Western Visayas),2020,8,2020-08,diagnostic_excluded,1019,3,12.81,26.78,222.8,84.2,0,7954723,382.84,42.15,11.92,-0.6,0,264.4,-101.1,84.4,29.36,1449,3908,20.4,19.7,1
R6,Region VI (Western Visayas),2020,9,2020-09,diagnostic_excluded,1303,5,16.38,26.31,314.7,85.5,0,7954723,382.84,42.15,11.92,-0.9,-0.3,222.8,-31.1,84.2,27.42,1019,3960,30.1,20.4,1
R6,Region VI (Western Visayas),2020,10,2020-10,diagnostic_excluded,1363,10,17.13,26.95,523.2,87.1,0,7954723,382.84,42.15,11.92,-1.2,-0.4,314.7,163.7,85.5,26.35,1303,4272,26.6,30.1,1
R6,Region VI (Western Visayas),2020,11,2020-11,diagnostic_excluded,551,5,6.93,25.87,349.4,88.1,0,7954723,382.84,42.15,11.92,-1.3,-0.6,523.2,102.4,87.1,26.78,1363,2173,32.4,26.6,1
R6,Region VI (Western Visayas),2020,12,2020-12,diagnostic_excluded,374,2,4.7,26.36,154.6,83.1,0,7954723,382.84,42.15,11.92,-1.2,-0.9,349.4,-141,88.1,26.31,551,2605,25.3,32.4,1
R7,Region VII (Central Visayas),2016,1,2016-01,train,1093,3,14.51,26.69,452.8,87.4,0,7533916,474.65,49.93,21.06,2,2.1,306.8,286.8,84.3,27.29,1378,644,31.8,29.6,1
R7,Region VII (Central Visayas),2016,2,2016-02,train,771,4,10.23,27.14,258.1,83.2,0,7533916,474.65,49.93,21.06,1.9,2.2,452.8,160.1,87.4,27.85,1093,582,30.2,31.8,1
R7,Region VII (Central Visayas),2016,3,2016-03,train,1008,8,13.38,28,171.2,82.2,0,7533916,474.65,49.93,21.06,1.6,2.3,258.1,85.4,83.2,27.17,771,345,20.9,30.2,1
R7,Region VII (Central Visayas),2016,4,2016-04,train,649,6,8.61,28.81,76.4,75,0,7533916,474.65,49.93,21.06,1.1,2,171.2,12.4,82.2,26.69,1008,327,23,20.9,1
R7,Region VII (Central Visayas),2016,5,2016-05,train,732,5,9.72,28.64,283.7,82.1,0,7533916,474.65,49.93,21.06,0.6,1.9,76.4,88.6,75,27.14,649,233,18.8,23,1
R7,Region VII (Central Visayas),2016,6,2016-06,train,1333,8,17.69,28.1,440,84.6,0,7533916,474.65,49.93,21.06,0.1,1.6,283.7,176.9,82.1,28,732,293,27,18.8,1
R7,Region VII (Central Visayas),2016,7,2016-07,train,4143,25,54.99,27.15,194.7,82,0,7533916,474.65,49.93,21.06,-0.2,1.1,440,-92,84.6,28.81,1333,1556,35.8,27,1
R7,Region VII (Central Visayas),2016,8,2016-08,train,3986,20,52.91,28.1,405.3,87.1,0,7533916,474.65,49.93,21.06,-0.4,0.6,194.7,184.7,82,28.64,4143,3647,24.6,35.8,1
R7,Region VII (Central Visayas),2016,9,2016-09,train,4023,18,53.4,27.78,274,84.2,0,7533916,474.65,49.93,21.06,-0.5,0.1,405.3,3.5,87.1,28.1,3986,2366,32.4,24.6,1
R7,Region VII (Central Visayas),2016,10,2016-10,train,3811,13,50.58,27.27,225.5,83.6,0,7533916,474.65,49.93,21.06,-0.6,-0.2,274,-80.3,84.2,27.15,4023,1455,24.4,32.4,1
R7,Region VII (Central Visayas),2016,11,2016-11,train,1404,7,18.64,27.27,286.7,87,0,7533916,474.65,49.93,21.06,-0.6,-0.4,225.5,69.9,83.6,28.1,3811,1666,20.4,24.4,1
R7,Region VII (Central Visayas),2016,12,2016-12,train,1646,8,21.85,26.43,623,92.8,0,7533916,474.65,49.93,21.06,-0.6,-0.5,286.7,377.4,87,27.78,1404,1378,25.7,20.4,1
R7,Region VII (Central Visayas),2017,1,2017-01,train,852,1,11.11,26.68,183.5,83.1,0,7670934,483.28,50.43,17.22,-0.4,-0.6,623,17.5,92.8,27.27,1646,1093,42,25.7,1
R7,Region VII (Central Visayas),2017,2,2017-02,train,743,1,9.69,25.75,60.9,80.7,0,7670934,483.28,50.43,17.22,-0.4,-0.6,183.5,-37.1,83.1,27.27,852,771,20.1,42,1
R7,Region VII (Central Visayas),2017,3,2017-03,train,888,3,11.58,26.96,36.6,77.2,0,7670934,483.28,50.43,17.22,-0.2,-0.6,60.9,-49.2,80.7,26.43,743,1008,23.2,20.1,1
R7,Region VII (Central Visayas),2017,4,2017-04,train,654,3,8.53,27.88,79.3,77.6,0,7670934,483.28,50.43,17.22,0,-0.4,36.6,15.4,77.2,26.68,888,649,17.2,23.2,1
R7,Region VII (Central Visayas),2017,5,2017-05,train,674,0,8.79,28.31,201,79.1,0,7670934,483.28,50.43,17.22,0.1,-0.4,79.3,5.8,77.6,25.75,654,732,16,17.2,1
R7,Region VII (Central Visayas),2017,6,2017-06,train,1205,4,15.71,27.72,175.3,79.3,0,7670934,483.28,50.43,17.22,0.1,-0.2,201,-87.7,79.1,26.96,674,1333,23.5,16,1
R7,Region VII (Central Visayas),2017,7,2017-07,train,2207,8,28.77,27.62,374.7,85.5,0,7670934,483.28,50.43,17.22,0,0,175.3,88,79.3,27.88,1205,4143,25.1,23.5,1
R7,Region VII (Central Visayas),2017,8,2017-08,train,4506,19,58.74,27.6,209.1,81.5,0,7670934,483.28,50.43,17.22,-0.2,0.1,374.7,-11.5,85.5,28.31,2207,3986,27.9,25.1,1
R7,Region VII (Central Visayas),2017,9,2017-09,train,4015,14,52.34,27.7,453.6,88.7,0,7670934,483.28,50.43,17.22,-0.5,0.1,209.1,183.1,81.5,27.72,4506,4023,22.8,27.9,1
R7,Region VII (Central Visayas),2017,10,2017-10,train,1046,5,13.64,26.63,145.9,81.8,0,7670934,483.28,50.43,17.22,-0.7,0,453.6,-159.9,88.7,27.62,4015,3811,30.9,22.8,1
R7,Region VII (Central Visayas),2017,11,2017-11,train,1844,2,24.04,26.88,192.2,84.5,0,7670934,483.28,50.43,17.22,-0.8,-0.2,145.9,-24.6,81.8,27.6,1046,1404,25.8,30.9,1
R7,Region VII (Central Visayas),2017,12,2017-12,train,1286,3,16.76,26.1,218.2,83.9,0,7670934,483.28,50.43,17.22,-0.9,-0.5,192.2,-27.3,84.5,27.7,1844,1646,15,25.8,1
R7,Region VII (Central Visayas),2018,1,2018-01,train,1381,7,17.69,25.83,113.9,83.8,0,7807952,491.91,50.93,13.38,-0.9,-0.7,218.2,-52.1,83.9,26.63,1286,852,22.8,15,1
R7,Region VII (Central Visayas),2018,2,2018-02,train,1292,4,16.55,25.42,65.7,79.7,0,7807952,491.91,50.93,13.38,-0.8,-0.8,113.9,-32.3,83.8,26.88,1381,743,18.6,22.8,1
R7,Region VII (Central Visayas),2018,3,2018-03,train,566,3,7.25,26.9,57.5,77.4,1,7807952,491.91,50.93,13.38,-0.6,-0.9,65.7,-28.3,79.7,26.1,1292,888,22.4,18.6,1
R7,Region VII (Central Visayas),2018,4,2018-04,train,850,3,10.89,28.03,31.2,76.4,0,7807952,491.91,50.93,13.38,-0.4,-0.9,57.5,-32.7,77.4,25.83,566,654,19.6,22.4,1
R7,Region VII (Central Visayas),2018,5,2018-05,train,801,2,10.26,27.57,298.5,81.2,0,7807952,491.91,50.93,13.38,-0.2,-0.8,31.2,103.4,76.4,25.42,850,674,16.6,19.6,1
R7,Region VII (Central Visayas),2018,6,2018-06,train,1305,5,16.71,27.88,236,83.8,0,7807952,491.91,50.93,13.38,0,-0.6,298.5,-27,81.2,26.9,801,1205,28.6,16.6,1
R7,Region VII (Central Visayas),2018,7,2018-07,train,4437,21,56.83,27.79,169.7,82.2,0,7807952,491.91,50.93,13.38,0.2,-0.4,236,-117,83.8,28.03,1305,2207,18.8,28.6,1
R7,Region VII (Central Visayas),2018,8,2018-08,train,5622,20,72,27.83,254.7,85.2,0,7807952,491.91,50.93,13.38,0.3,-0.2,169.7,34.1,82.2,27.57,4437,4506,18.7,18.8,1
R7,Region VII (Central Visayas),2018,9,2018-09,train,4456,19,57.07,27.63,219.5,84.7,0,7807952,491.91,50.93,13.38,0.5,0,254.7,-51,85.2,27.88,5622,4015,22.4,18.7,1
R7,Region VII (Central Visayas),2018,10,2018-10,train,3090,16,39.58,26.81,350.3,85.7,0,7807952,491.91,50.93,13.38,0.7,0.2,219.5,44.4,84.7,27.79,4456,1046,20.1,22.4,1
R7,Region VII (Central Visayas),2018,11,2018-11,train,3174,21,40.65,26.84,113.1,81.6,0,7807952,491.91,50.93,13.38,0.8,0.3,350.3,-103.7,85.7,27.83,3090,1844,32.4,20.1,1
R7,Region VII (Central Visayas),2018,12,2018-12,train,2165,6,27.73,26.99,535.7,89.1,0,7807952,491.91,50.93,13.38,0.8,0.5,113.1,290.2,81.6,27.63,3174,1286,13.5,32.4,1
R7,Region VII (Central Visayas),2019,1,2019-01,test,1328,7,16.71,27.2,219.9,83.7,1,7944970,500.55,51.43,13.38,0.7,0.7,535.7,53.9,89.1,26.81,2165,1381,40.7,13.5,1
R7,Region VII (Central Visayas),2019,2,2019-02,test,1269,4,15.97,26.78,97.2,81,0,7944970,500.55,51.43,13.38,0.7,0.8,219.9,-0.7,83.7,26.84,1328,1292,20.4,40.7,1
R7,Region VII (Central Visayas),2019,3,2019-03,test,1004,5,12.64,27.2,61.4,77.2,0,7944970,500.55,51.43,13.38,0.7,0.8,97.2,-24.4,81,26.99,1269,566,18.2,20.4,1
R7,Region VII (Central Visayas),2019,4,2019-04,test,604,1,7.6,28.52,103,77.1,0,7944970,500.55,51.43,13.38,0.7,0.7,61.4,39.1,77.2,27.2,1004,850,17.4,18.2,1
R7,Region VII (Central Visayas),2019,5,2019-05,test,980,0,12.33,28.03,210.1,80.5,0,7944970,500.55,51.43,13.38,0.6,0.7,103,15,77.1,26.78,604,801,17.1,17.4,1
R7,Region VII (Central Visayas),2019,6,2019-06,test,953,3,12,28.1,270.1,83,0,7944970,500.55,51.43,13.38,0.5,0.7,210.1,7.1,80.5,27.2,980,1305,24.7,17.1,1
R7,Region VII (Central Visayas),2019,7,2019-07,test,3539,12,44.54,27.55,384.9,87.1,1,7944970,500.55,51.43,13.38,0.3,0.7,270.1,98.2,83,28.52,953,4437,27.1,24.7,1
R7,Region VII (Central Visayas),2019,8,2019-08,test,6511,29,81.95,28.3,156.4,83.3,0,7944970,500.55,51.43,13.38,0.2,0.6,384.9,-64.2,87.1,28.03,3539,5622,30.7,27.1,1
R7,Region VII (Central Visayas),2019,9,2019-09,test,5895,25,74.2,27.47,328.4,85.1,0,7944970,500.55,51.43,13.38,0.2,0.5,156.4,57.8,83.3,28.1,6511,4456,17,30.7,1
R7,Region VII (Central Visayas),2019,10,2019-10,test,3931,14,49.48,27.47,232.3,82.9,0,7944970,500.55,51.43,13.38,0.3,0.3,328.4,-73.5,85.1,27.55,5895,3090,23.8,17,1
R7,Region VII (Central Visayas),2019,11,2019-11,test,3117,8,39.23,27.23,296.8,86.3,0,7944970,500.55,51.43,13.38,0.5,0.2,232.3,80,82.9,28.3,3931,3174,27.9,23.8,1
R7,Region VII (Central Visayas),2019,12,2019-12,test,1361,4,17.13,26.23,293.9,85.7,0,7944970,500.55,51.43,13.38,0.5,0.2,296.8,48.3,86.3,27.47,3117,2165,26.6,27.9,1
R7,Region VII (Central Visayas),2020,1,2020-01,diagnostic_excluded,1969,9,24.36,26.78,164.5,82.6,0,8081988,509.18,51.93,13.38,0.5,0.3,293.9,-1.5,85.7,27.47,1361,1328,25.6,26.6,1
R7,Region VII (Central Visayas),2020,2,2020-02,diagnostic_excluded,994,8,12.3,26.88,111,82.4,1,8081988,509.18,51.93,13.38,0.5,0.5,164.5,13,82.6,27.23,1969,1269,19.6,25.6,1
R7,Region VII (Central Visayas),2020,3,2020-03,diagnostic_excluded,725,4,8.97,27.42,80.4,78.5,0,8081988,509.18,51.93,13.38,0.4,0.5,111,-5.3,82.4,26.23,994,1004,26.6,19.6,1
R7,Region VII (Central Visayas),2020,4,2020-04,diagnostic_excluded,1240,4,15.34,28.41,56.6,75.3,0,8081988,509.18,51.93,13.38,0.2,0.5,80.4,-7.4,78.5,26.78,725,604,13.6,26.6,1
R7,Region VII (Central Visayas),2020,5,2020-05,diagnostic_excluded,721,2,8.92,29.01,200.8,80.8,0,8081988,509.18,51.93,13.38,0,0.5,56.6,5.7,75.3,26.88,1240,980,17.6,13.6,1
R7,Region VII (Central Visayas),2020,6,2020-06,diagnostic_excluded,2314,12,28.63,28.01,278,83.8,0,8081988,509.18,51.93,13.38,-0.3,0.4,200.8,15,80.8,27.42,721,953,21.7,17.6,1
R7,Region VII (Central Visayas),2020,7,2020-07,diagnostic_excluded,5064,17,62.66,27.25,187.5,82.7,0,8081988,509.18,51.93,13.38,-0.4,0.2,278,-99.2,83.8,28.41,2314,3539,24.5,21.7,1
R7,Region VII (Central Visayas),2020,8,2020-08,diagnostic_excluded,2695,8,33.35,27.95,468.1,88.9,0,8081988,509.18,51.93,13.38,-0.6,0,187.5,247.5,82.7,29.01,5064,6511,23.3,24.5,1
R7,Region VII (Central Visayas),2020,9,2020-09,diagnostic_excluded,6346,17,78.52,27.73,374.2,85.9,0,8081988,509.18,51.93,13.38,-0.9,-0.3,468.1,103.7,88.9,28.01,2695,5895,29.3,23.3,1
R7,Region VII (Central Visayas),2020,10,2020-10,diagnostic_excluded,5995,23,74.18,26.53,224.3,82.7,0,8081988,509.18,51.93,13.38,-1.2,-0.4,374.2,-81.6,85.9,27.25,6346,3931,29.2,29.3,1
R7,Region VII (Central Visayas),2020,11,2020-11,diagnostic_excluded,2433,9,30.1,26.54,215.7,85.7,0,8081988,509.18,51.93,13.38,-1.3,-0.6,224.3,-1.1,82.7,27.95,5995,3117,21.6,29.2,1
R7,Region VII (Central Visayas),2020,12,2020-12,diagnostic_excluded,1613,5,19.96,27.06,243.8,85.8,0,8081988,509.18,51.93,13.38,-1.2,-0.9,215.7,-1.8,85.7,27.73,2433,1361,20.5,21.6,1
R8,Region VIII (Eastern Visayas),2016,1,2016-01,train,488,6,10.94,26.95,319.1,86.5,0,4461550,192.02,12.48,30,2,2.1,375.4,72,86.9,28,335,322,30.3,26.8,1
R8,Region VIII (Eastern Visayas),2016,2,2016-02,train,108,0,2.42,27.1,132.7,84.5,0,4461550,192.02,12.48,30,1.9,2.2,319.1,2.9,86.5,28.25,488,159,24.9,30.3,1
R8,Region VIII (Eastern Visayas),2016,3,2016-03,train,268,1,6.01,27.4,149.3,83.9,0,4461550,192.02,12.48,30,1.6,2.3,132.7,63.3,84.5,27.61,108,137,23.1,24.9,1
R8,Region VIII (Eastern Visayas),2016,4,2016-04,train,446,6,10,28.11,111.3,81.7,0,4461550,192.02,12.48,30,1.1,2,149.3,37,83.9,26.95,268,163,18.1,23.1,1
R8,Region VIII (Eastern Visayas),2016,5,2016-05,train,363,4,8.14,28.52,177.6,84.3,0,4461550,192.02,12.48,30,0.6,1.9,111.3,13.3,81.7,27.1,446,200,16.7,18.1,1
R8,Region VIII (Eastern Visayas),2016,6,2016-06,train,359,2,8.05,28.13,804.3,94.2,0,4461550,192.02,12.48,30,0.1,1.6,177.6,542.8,84.3,27.4,363,277,20.7,16.7,1
